Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
06/19/2021,Age_known,179795406,99.9,99.9,158717817,,,99.9,99.9,0,0,99.9,0,0,0
06/19/2021,Ages_40-49_yrs,25602634,14.2,14.2,22653275,62.8,55.5,14.3,14.3,0,0,14.3,0,0,0
06/19/2021,Ages_75+_yrs,19641169,10.9,10.9,17928453,85.7,78.3,11.3,11.3,0,0,11.3,0,0,0
06/19/2021,Sex_unknown,1732627,1,1,1305073,,,0.8,0.8,0,0,0.8,0,0,0
06/19/2021,Sex_Female,94305293,53,52.4,83574438,56,49.6,53.1,52.7,0,0,53.1,0,0,0
06/19/2021,Ages_18-24_yrs,14712253,8.2,8.2,12301423,48.1,40.2,7.8,7.8,0,0,7.8,0,0,0
06/19/2021,Race_eth_NHBlack,11731229,8.9,6.5,10364377,28.5,25.1,8.6,6.5,0,0,8.6,0,0,0
06/19/2021,Sex_Male,83777584,47,46.6,73843083,51.3,45.2,46.9,46.5,0,0,46.9,0,0,0
06/19/2021,Ages_12-17_yrs,8467523,4.7,4.7,6195292,33.5,24.5,3.9,3.9,0,0,3.9,0,0,0
06/19/2021,Age_unknown,20098,0,0,4777,,,0,0,0,0,0,0,0,0
06/19/2021,Race_eth_NHWhite,78360075,59.2,43.6,73678129,39.7,37.3,60.8,46.4,0,0,60.8,0,0,0
06/19/2021,Race_eth_Hispanic,23468150,17.7,13.1,20244986,36.8,31.8,16.7,12.8,0,0,16.7,0,0,0
06/19/2021,US,179815504,,100,158722594,54.2,47.8,,100,0,,100,,0,0
06/19/2021,Race_eth_NHNHOPI,373971,0.3,0.2,338909,40.3,36.5,0.3,0.2,0,0,0.3,0,0,0
06/19/2021,Race_eth_unknown,47521234,35.9,26.4,37508086,,,30.9,23.6,0,0,31,0,0,0
06/19/2021,Sex_known,178082877,99.9,99,157417521,,,99.9,99.2,0,0,99.9,0,0,0
06/19/2021,Race_eth_NHAIAN,1137732,0.9,0.6,981993,46.7,40.3,0.8,0.6,0,0,0.8,0,0,0
06/19/2021,Race_eth_NHMult_Oth,8022814,6.1,4.5,6957047,95,94.8,5.7,4.4,0,0,5.7,0,0,0
06/19/2021,Ages_<5yrs,6590,0,0,2221,0,0,0,0,0,0,0,0,0,0
06/19/2021,Race_eth_NHAsian,9200287,7,5.1,8649033,48.4,45.5,7.1,5.4,0,0,7.1,0,0,0
06/19/2021,Race_eth_known,132294258,99.9,73.6,121214474,,,99.9,76.4,0,0,99.9,0,0,0
06/18/2021,Ages_12-15_yrs,4879795,2.7,2.7,3229134,28.8,19.1,2,2,0,0,2,0,0,0
06/18/2021,Race_eth_NHAIAN,1136926,0.9,0.6,980748,46.7,40.3,0.8,0.6,0,0,0.8,0,0,0
06/18/2021,Race_eth_known,132117502,99.9,73.6,120911367,,,99.9,76.4,0,0,99.9,0,0,0
06/18/2021,Ages_12-17_yrs,8419008,4.7,4.7,6101032,33.3,24.1,3.9,3.9,0,0,3.9,0,0,0
06/18/2021,Ages_5-11_yrs,161055,0.1,0.1,91917,0.6,0.3,0.1,0.1,0,0,0,0,0,0
06/18/2021,Sex_known,177852840,99.9,99,157049617,,,99.9,99.2,0,0,99.9,0,0,0
06/18/2021,Age_known,179564393,99.9,99.9,158348769,,,99.9,99.9,0,0,99.9,0,0,0
06/18/2021,Ages_<5yrs,6589,0,0,2219,0,0,0,0,0,0,0,0,0,0
06/18/2021,Ages_50-64_yrs,46456615,25.9,25.9,41897512,73,65.8,26.5,26.5,0,0,26.5,0,0,0
06/18/2021,Race_eth_NHWhite,78298990,59.3,43.6,73558160,39.7,37.3,60.8,46.5,0,0,60.8,0,0,0
06/18/2021,Age_unknown,20057,0,0,4760,,,0,0,0,0,0,0,0,0
06/18/2021,Race_eth_NHMult_Oth,8011975,6.1,4.5,6938781,95,94.5,5.7,4.4,0,0,5.7,0,0,0
06/18/2021,Ages_75+_yrs,19637158,10.9,10.9,17922448,85.7,78.2,11.3,11.3,0,0,11.3,0,0,0
06/18/2021,Ages_18-24_yrs,14680292,8.2,8.2,12254600,48,40.1,7.7,7.7,0,0,7.7,0,0,0
06/18/2021,US,179584450,,100,158353529,54.1,47.7,,100,0,,100,,0,0
06/18/2021,Ages_65-74_yrs,28465015,15.9,15.9,26094275,89.3,81.8,16.5,16.5,0,0,16.5,0,0,0
06/18/2021,Ages_40-49_yrs,25567561,14.2,14.2,22599452,62.7,55.4,14.3,14.3,0,0,14.3,0,0,0
06/18/2021,Race_eth_NHBlack,11708203,8.9,6.5,10331699,28.4,25.1,8.5,6.5,0,0,8.5,0,0,0
06/18/2021,Race_eth_Hispanic,23402113,17.7,13,20145194,36.7,31.6,16.7,12.7,0,0,16.7,0,0,0
06/18/2021,Ages_16-17_yrs,3539213,2,2,2871898,42.2,34.2,1.8,1.8,0,0,1.8,0,0,0
06/18/2021,Race_eth_NHNHOPI,373030,0.3,0.2,337383,40.2,36.3,0.3,0.2,0,0,0.3,0,0,0
06/18/2021,Race_eth_NHAsian,9186265,7,5.1,8619402,48.4,45.4,7.1,5.4,0,0,7.1,0,0,0
06/18/2021,Sex_Male,83659507,47,46.6,73655727,51.2,45.1,46.9,46.5,0,0,46.9,0,0,0
06/18/2021,Sex_unknown,1731610,1,1,1303912,,,0.8,0.8,0,0,0.8,0,0,0
06/18/2021,Sex_Female,94193333,53,52.5,83393890,55.9,49.5,53.1,52.7,0,0,53.1,0,0,0
06/18/2021,Ages_25-39_yrs,36167393,20.1,20.1,31384320,52.9,45.9,19.8,19.8,0,0,19.8,0,0,0
06/18/2021,Race_eth_unknown,47466936,35.9,26.4,37442130,,,31,23.6,0,0,31,0,0,0
06/18/2021,Ages_<12yrs,171351,0.1,0.1,95130,0.4,0.2,0.1,0.1,0,0,0,0,0,0
06/17/2021,Race_eth_NHBlack,11671045,8.9,6.5,10277796,28.3,24.9,8.5,6.5,0,0,8.5,0,0,0
06/17/2021,Race_eth_Hispanic,23310631,17.7,13,20009244,36.6,31.4,16.6,12.7,0,0,16.6,0,0,0
06/17/2021,Race_eth_NHAIAN,1134595,0.9,0.6,977176,46.6,40.1,0.8,0.6,0,0,0.8,0,0,0
06/17/2021,Ages_65-74_yrs,28447211,15.9,15.9,26066979,89.2,81.7,16.5,16.5,0,0,16.5,0,0,0
06/17/2021,Sex_Male,83479058,47,46.6,73362749,51.1,44.9,46.9,46.5,0,0,46.9,0,0,0
06/17/2021,Ages_<12yrs,168693,0.1,0.1,91141,0.3,0.2,0.1,0.1,0,0,0,0,0,0
06/17/2021,Race_eth_NHMult_Oth,7994865,6.1,4.5,6909144,95,94.1,5.7,4.4,0,0,5.7,0,0,0
06/17/2021,Ages_12-17_yrs,8346428,4.7,4.7,5956224,33,23.5,3.8,3.8,0,0,3.8,0,0,0
06/17/2021,Ages_16-17_yrs,3521566,2,2,2844165,42,33.9,1.8,1.8,0,0,1.8,0,0,0
06/17/2021,Ages_75+_yrs,19627929,11,11,17908949,85.7,78.2,11.4,11.4,0,0,11.4,0,0,0
06/17/2021,Age_unknown,20019,0,0,4734,,,0,0,0,0,0,0,0,0
06/17/2021,Sex_known,177486635,99.9,99,156457191,,,99.9,99.2,0,0,99.9,0,0,0
06/17/2021,Ages_25-39_yrs,36073292,20.1,20.1,31242249,52.7,45.7,19.8,19.8,0,0,19.8,0,0,0
06/17/2021,Race_eth_unknown,47377561,35.9,26.4,37327321,,,31,23.7,0,0,31,0,0,0
06/17/2021,Ages_<5yrs,6571,0,0,2206,0,0,0,0,0,0,0,0,0,0
06/17/2021,Sex_Female,94007577,53,52.5,83094442,55.8,49.3,53.1,52.7,0,0,53.1,0,0,0
06/17/2021,Ages_18-24_yrs,14630609,8.2,8.2,12181271,47.8,39.8,7.7,7.7,0,0,7.7,0,0,0
06/17/2021,Race_eth_NHAsian,9167627,7,5.1,8578442,48.3,45.2,7.1,5.4,0,0,7.1,0,0,0
06/17/2021,Age_known,179196354,99.9,99.9,157753548,,,99.9,99.9,0,0,99.9,0,0,0
06/17/2021,Ages_12-15_yrs,4824862,2.7,2.7,3112059,28.5,18.4,2,2,0,0,2,0,0,0
06/17/2021,Ages_50-64_yrs,46389332,25.9,25.9,41791748,72.9,65.6,26.5,26.5,0,0,26.5,0,0,0
06/17/2021,US,179216373,,100,157758282,54,47.5,,100,0,,100,,0,0
06/17/2021,Race_eth_known,131838800,99.9,73.6,120430929,,,99.9,76.3,0,0,99.9,0,0,0
06/17/2021,Race_eth_NHWhite,78188079,59.3,43.6,73343649,39.6,37.2,60.9,46.5,0,0,60.9,0,0,0
06/17/2021,Sex_unknown,1729738,1,1,1301091,,,0.8,0.8,0,0,0.8,0,0,0
06/17/2021,Ages_40-49_yrs,25512860,14.2,14.2,22514987,62.5,55.2,14.3,14.3,0,0,14.3,0,0,0
06/17/2021,Ages_5-11_yrs,158419,0.1,0.1,87944,0.6,0.3,0.1,0.1,0,0,0,0,0,0
06/17/2021,Race_eth_NHNHOPI,371958,0.3,0.2,335478,40.1,36.1,0.3,0.2,0,0,0.3,0,0,0
06/16/2021,Race_eth_known,131572121,99.9,73.6,119955094,,,99.9,76.3,0,0,99.9,0,0,0
06/16/2021,Ages_25-39_yrs,35985288,20.1,20.1,31104320,52.6,45.5,19.8,19.8,0,0,19.8,0,0,0
06/16/2021,Race_eth_NHMult_Oth,7979277,6.1,4.5,6881546,95,93.7,5.7,4.4,0,0,5.7,0,0,0
06/16/2021,Ages_40-49_yrs,25463970,14.2,14.2,22436280,62.4,55,14.3,14.3,0,0,14.3,0,0,0
06/16/2021,Sex_Male,83305591,47,46.6,73070551,51,44.7,46.9,46.5,0,0,46.9,0,0,0
06/16/2021,US,178864956,,100,157168327,53.9,47.3,,100,0,,100,,0,0
06/16/2021,Ages_65-74_yrs,28429150,15.9,15.9,26037626,89.2,81.7,16.6,16.6,0,0,16.6,0,0,0
06/16/2021,Sex_Female,93832144,53,52.5,82800475,55.7,49.1,53.1,52.7,0,0,53.1,0,0,0
06/16/2021,Ages_<5yrs,6561,0,0,2201,0,0,0,0,0,0,0,0,0,0
06/16/2021,Age_known,178844995,99.9,99.9,157163627,,,99.9,99.9,0,0,99.9,0,0,0
06/16/2021,Ages_5-11_yrs,155789,0.1,0.1,84294,0.5,0.3,0.1,0.1,0,0,0,0,0,0
06/16/2021,Ages_12-15_yrs,4770485,2.7,2.7,2995916,28.2,17.7,1.9,1.9,0,0,1.9,0,0,0
06/16/2021,Ages_<12yrs,166049,0.1,0.1,87479,0.3,0.2,0.1,0.1,0,0,0,0,0,0
06/16/2021,Ages_50-64_yrs,46328693,25.9,25.9,41691256,72.8,65.5,26.5,26.5,0,0,26.5,0,0,0
06/16/2021,Race_eth_NHAIAN,1131354,0.9,0.6,972360,46.5,39.9,0.8,0.6,0,0,0.8,0,0,0
06/16/2021,Race_eth_NHWhite,78082527,59.3,43.7,73128415,39.6,37.1,61,46.5,0,0,61,0,0,0
06/16/2021,Ages_16-17_yrs,3503412,2,2,2815635,41.8,33.6,1.8,1.8,0,0,1.8,0,0,0
06/16/2021,Ages_18-24_yrs,14580151,8.2,8.2,12101973,47.7,39.6,7.7,7.7,0,0,7.7,0,0,0
06/16/2021,Sex_known,177137735,99.9,99,155871026,,,99.9,99.2,0,0,99.9,0,0,0
06/16/2021,Race_eth_NHNHOPI,370834,0.3,0.2,333713,39.9,35.9,0.3,0.2,0,0,0.3,0,0,0
06/16/2021,Sex_unknown,1727221,1,1,1297301,,,0.8,0.8,0,0,0.8,0,0,0
06/16/2021,Age_unknown,19961,0,0,4700,,,0,0,0,0,0,0,0,0
06/16/2021,Race_eth_NHBlack,11634692,8.8,6.5,10221223,28.2,24.8,8.5,6.5,0,0,8.5,0,0,0
06/16/2021,Ages_12-17_yrs,8273897,4.6,4.6,5811551,32.7,23,3.7,3.7,0,0,3.7,0,0,0
06/16/2021,Ages_75+_yrs,19617797,11,11,17893142,85.6,78.1,11.4,11.4,0,0,11.4,0,0,0
06/16/2021,Race_eth_unknown,47292823,35.9,26.4,37213201,,,31,23.7,0,0,31,0,0,0
06/16/2021,Race_eth_Hispanic,23222059,17.6,13,19874355,36.4,31.2,16.6,12.6,0,0,16.6,0,0,0
06/16/2021,Race_eth_NHAsian,9151378,7,5.1,8543482,48.2,45,7.1,5.4,0,0,7.1,0,0,0
06/15/2021,Ages_5-11_yrs,153007,0.1,0.1,79873,0.5,0.3,0.1,0.1,0,0,0,0,0,0
06/15/2021,Ages_<5yrs,6541,0,0,2193,0,0,0,0,0,0,0,0,0,0
06/15/2021,Ages_<12yrs,163242,0.1,0.1,83047,0.3,0.2,0.1,0.1,0,0,0,0,0,0
06/15/2021,Ages_50-64_yrs,46267841,25.9,25.9,41588487,72.7,65.3,26.6,26.6,0,0,26.6,0,0,0
06/15/2021,Age_unknown,19912,0,0,4665,,,0,0,0,0,0,0,0,0
06/15/2021,Sex_unknown,1724762,1,1,1293424,,,0.8,0.8,0,0,0.8,0,0,0
06/15/2021,Race_eth_NHAIAN,1128313,0.9,0.6,967283,46.3,39.7,0.8,0.6,0,0,0.8,0,0,0
06/15/2021,Ages_12-17_yrs,8197499,4.6,4.6,5640168,32.4,22.3,3.6,3.6,0,0,3.6,0,0,0
06/15/2021,Race_eth_known,131298458,99.9,73.6,119445289,,,99.9,76.3,0,0,99.9,0,0,0
06/15/2021,Race_eth_NHNHOPI,369629,0.3,0.2,331619,39.8,35.7,0.3,0.2,0,0,0.3,0,0,0
06/15/2021,Ages_40-49_yrs,25414379,14.2,14.2,22354538,62.3,54.8,14.3,14.3,0,0,14.3,0,0,0
06/15/2021,Ages_16-17_yrs,3484630,2,2,2783022,41.5,33.2,1.8,1.8,0,0,1.8,0,0,0
06/15/2021,Sex_known,176782118,99.9,99,155245213,,,99.9,99.2,0,0,99.9,0,0,0
06/15/2021,Race_eth_unknown,47208410,36,26.4,37093319,,,31.1,23.7,0,0,31.1,0,0,0
06/15/2021,Ages_18-24_yrs,14528753,8.1,8.1,12019194,47.5,39.3,7.7,7.7,0,0,7.7,0,0,0
06/15/2021,Ages_25-39_yrs,35896718,20.1,20.1,30963745,52.5,45.3,19.8,19.8,0,0,19.8,0,0,0
06/15/2021,Age_known,178486968,99.9,99.9,156533972,,,99.9,99.9,0,0,99.9,0,0,0
06/15/2021,Sex_Male,83128004,47,46.6,72757994,50.9,44.5,46.9,46.5,0,0,46.9,0,0,0
06/15/2021,Ages_75+_yrs,19607664,11,11,17877122,85.6,78,11.4,11.4,0,0,11.4,0,0,0
06/15/2021,Race_eth_NHMult_Oth,7963313,6.1,4.5,6852245,95,93.3,5.7,4.4,0,0,5.7,0,0,0
06/15/2021,Ages_65-74_yrs,28410872,15.9,15.9,26007671,89.1,81.6,16.6,16.6,0,0,16.6,0,0,0
06/15/2021,Race_eth_NHBlack,11597668,8.8,6.5,10161418,28.1,24.7,8.5,6.5,0,0,8.5,0,0,0
06/15/2021,US,178506880,,100,156538637,53.8,47.1,,100,0,,100,,0,0
06/15/2021,Race_eth_Hispanic,23131585,17.6,13,19732485,36.3,31,16.5,12.6,0,0,16.5,0,0,0
06/15/2021,Race_eth_NHWhite,77974320,59.4,43.7,72895372,39.5,36.9,61,46.6,0,0,61,0,0,0
06/15/2021,Race_eth_NHAsian,9133630,7,5.1,8504867,48.1,44.8,7.1,5.4,0,0,7.1,0,0,0
06/15/2021,Ages_12-15_yrs,4712869,2.6,2.6,2857146,27.9,16.9,1.8,1.8,0,0,1.8,0,0,0
06/15/2021,Sex_Female,93654114,53,52.5,82487219,55.6,48.9,53.1,52.7,0,0,53.1,0,0,0
06/14/2021,Race_eth_unknown,47123031,36,26.5,36970308,,,31.1,23.7,0,0,31.1,0,0,0
06/14/2021,Ages_25-39_yrs,35806299,20.1,20.1,30810062,52.4,45.1,19.8,19.8,0,0,19.8,0,0,0
06/14/2021,Race_eth_known,131023491,99.9,73.5,118908587,,,99.9,76.3,0,0,99.9,0,0,0
06/14/2021,Ages_75+_yrs,19597745,11,11,17860574,85.6,78,11.5,11.5,0,0,11.5,0,0,0
06/14/2021,Age_unknown,19854,0,0,4638,,,0,0,0,0,0,0,0,0
06/14/2021,Sex_known,176423804,99.9,99,154588575,,,99.9,99.2,0,0,99.9,0,0,0
06/14/2021,Age_known,178126679,99.9,99.9,155874283,,,99.9,99.9,0,0,99.9,0,0,0
06/14/2021,Race_eth_NHMult_Oth,7947284,6.1,4.5,6821557,95,92.9,5.7,4.4,0,0,5.7,0,0,0
06/14/2021,Race_eth_NHNHOPI,368601,0.3,0.2,329530,39.7,35.5,0.3,0.2,0,0,0.3,0,0,0
06/14/2021,Ages_12-15_yrs,4656799,2.6,2.6,2725636,27.5,16.1,1.7,1.7,0,0,1.7,0,0,0
06/14/2021,Ages_16-17_yrs,3465483,1.9,1.9,2751292,41.3,32.8,1.8,1.8,0,0,1.8,0,0,0
06/14/2021,Sex_unknown,1722729,1,1,1290346,,,0.8,0.8,0,0,0.8,0,0,0
06/14/2021,Ages_12-17_yrs,8122282,4.6,4.6,5476928,32.1,21.6,3.5,3.5,0,0,3.5,0,0,0
06/14/2021,Ages_40-49_yrs,25364423,14.2,14.2,22266187,62.2,54.6,14.3,14.3,0,0,14.3,0,0,0
06/14/2021,Race_eth_Hispanic,23041283,17.6,12.9,19582642,36.1,30.7,16.5,12.6,0,0,16.5,0,0,0
06/14/2021,Race_eth_NHBlack,11561550,8.8,6.5,10100547,28.1,24.5,8.5,6.5,0,0,8.5,0,0,0
06/14/2021,Ages_<12yrs,160638,0.1,0.1,78821,0.3,0.2,0.1,0.1,0,0,0,0,0,0
06/14/2021,Ages_5-11_yrs,150425,0.1,0.1,75661,0.5,0.3,0,0,0,0,0,0,0,0
06/14/2021,Ages_65-74_yrs,28392509,15.9,15.9,25975745,89,81.5,16.7,16.7,0,0,16.7,0,0,0
06/14/2021,Ages_18-24_yrs,14475903,8.1,8.1,11928312,47.3,39,7.7,7.7,0,0,7.7,0,0,0
06/14/2021,Ages_<5yrs,6522,0,0,2180,0,0,0,0,0,0,0,0,0,0
06/14/2021,US,178146533,,100,155878921,53.7,47,,100,0,,100,,0,0
06/14/2021,Race_eth_NHWhite,77864286,59.4,43.7,72647980,39.5,36.8,61.1,46.6,0,0,61.1,0,0,0
06/14/2021,Race_eth_NHAIAN,1125415,0.9,0.6,962932,46.2,39.5,0.8,0.6,0,0,0.8,0,0,0
06/14/2021,Race_eth_NHAsian,9115072,7,5.1,8463399,48,44.6,7.1,5.4,0,0,7.1,0,0,0
06/14/2021,Sex_Female,93476037,53,52.5,82160824,55.5,48.7,53.1,52.7,0,0,53.1,0,0,0
06/14/2021,Sex_Male,82947767,47,46.6,72427751,50.7,44.3,46.9,46.5,0,0,46.9,0,0,0
06/14/2021,Ages_50-64_yrs,46206880,25.9,25.9,41477654,72.6,65.2,26.6,26.6,0,0,26.6,0,0,0
06/13/2021,Ages_25-39_yrs,35723105,20.1,20.1,30669072,52.2,44.8,19.8,19.8,0,0,19.8,0,0,0
06/13/2021,Race_eth_NHAsian,9096033,7,5.1,8423679,47.9,44.3,7.1,5.4,0,0,7.1,0,0,0
06/13/2021,Race_eth_NHAIAN,1123062,0.9,0.6,958946,46.1,39.4,0.8,0.6,0,0,0.8,0,0,0
06/13/2021,Race_eth_Hispanic,22958243,17.6,12.9,19445803,36,30.5,16.4,12.5,0,0,16.4,0,0,0
06/13/2021,Sex_Female,93311310,53,52.5,81852726,55.4,48.6,53.2,52.7,0,0,53.2,0,0,0
06/13/2021,Race_eth_unknown,47043519,36,26.5,36854304,,,31.1,23.7,0,0,31.1,0,0,0
06/13/2021,Age_known,177794743,99.9,99.9,155255600,,,99.9,99.9,0,0,99.9,0,0,0
06/13/2021,Ages_12-15_yrs,4603232,2.6,2.6,2590273,27.2,15.3,1.7,1.7,0,0,1.7,0,0,0
06/13/2021,Race_eth_known,130771035,99.9,73.5,118405887,,,99.9,76.3,0,0,99.9,0,0,0
06/13/2021,Ages_<5yrs,6511,0,0,2175,0,0,0,0,0,0,0,0,0,0
06/13/2021,Race_eth_NHBlack,11530424,8.8,6.5,10046382,28,24.4,8.5,6.5,0,0,8.5,0,0,0
06/13/2021,Sex_unknown,1721168,1,1,1287822,,,0.8,0.8,0,0,0.8,0,0,0
06/13/2021,Ages_40-49_yrs,25317199,14.2,14.2,22183496,62.1,54.4,14.3,14.3,0,0,14.3,0,0,0
06/13/2021,Ages_65-74_yrs,28376508,16,16,25947745,89,81.4,16.7,16.7,0,0,16.7,0,0,0
06/13/2021,US,177814565,,100,155260216,53.6,46.8,,100,0,,100,,0,0
06/13/2021,Ages_16-17_yrs,3447756,1.9,1.9,2721338,41.1,32.4,1.8,1.8,0,0,1.8,0,0,0
06/13/2021,Race_eth_NHNHOPI,367504,0.3,0.2,327414,39.6,35.3,0.3,0.2,0,0,0.3,0,0,0
06/13/2021,Race_eth_NHWhite,77763810,59.5,43.7,72413137,39.4,36.7,61.2,46.6,0,0,61.2,0,0,0
06/13/2021,Ages_50-64_yrs,46151234,26,26,41376018,72.5,65,26.7,26.6,0,0,26.7,0,0,0
06/13/2021,Ages_<12yrs,158108,0.1,0.1,74318,0.3,0.2,0,0,0,0,0,0,0,0
06/13/2021,Sex_known,176093397,99.9,99,153972394,,,99.9,99.2,0,0,99.9,0,0,0
06/13/2021,Ages_18-24_yrs,14427694,8.1,8.1,11846556,47.2,38.7,7.6,7.6,0,0,7.6,0,0,0
06/13/2021,Ages_5-11_yrs,147910,0.1,0.1,71169,0.5,0.2,0,0,0,0,0,0,0,0
06/13/2021,Age_unknown,19822,0,0,4616,,,0,0,0,0,0,0,0,0
06/13/2021,Sex_Male,82782087,47,46.6,72119668,50.6,44.1,46.8,46.5,0,0,46.8,0,0,0
06/13/2021,Ages_12-17_yrs,8050988,4.5,4.5,5311611,31.8,21,3.4,3.4,0,0,3.4,0,0,0
06/13/2021,Race_eth_NHMult_Oth,7931959,6.1,4.5,6790526,95,92.5,5.7,4.4,0,0,5.7,0,0,0
06/13/2021,Ages_75+_yrs,19589907,11,11,17846784,85.5,77.9,11.5,11.5,0,0,11.5,0,0,0
06/12/2021,Age_unknown,19799,0,0,4597,,,0,0,0,0,0,0,0,0
06/12/2021,Ages_50-64_yrs,46130866,26,26,41331651,72.5,64.9,26.7,26.7,0,0,26.7,0,0,0
06/12/2021,Sex_unknown,1720612,1,1,1286959,,,0.8,0.8,0,0,0.8,0,0,0
06/12/2021,Sex_Male,82721698,47,46.6,71968650,50.6,44,46.8,46.4,0,0,46.8,0,0,0
06/12/2021,Race_eth_Hispanic,22923310,17.5,12.9,19371962,36,30.4,16.4,12.5,0,0,16.4,0,0,0
06/12/2021,Race_eth_known,130687913,99.9,73.5,118165406,,,99.9,76.3,0,0,99.9,0,0,0
06/12/2021,Sex_Female,93258911,53,52.5,81708729,55.3,48.5,53.2,52.7,0,0,53.2,0,0,0
06/12/2021,Ages_65-74_yrs,28372490,16,16,25938975,89,81.3,16.7,16.7,0,0,16.7,0,0,0
06/12/2021,Sex_known,175980609,99.9,99,153677379,,,99.9,99.2,0,0,99.9,0,0,0
06/12/2021,Race_eth_NHWhite,77736161,59.5,43.7,72309135,39.4,36.6,61.2,46.7,0,0,61.2,0,0,0
06/12/2021,Race_eth_NHNHOPI,367250,0.3,0.2,326658,39.5,35.2,0.3,0.2,0,0,0.3,0,0,0
06/12/2021,Ages_25-39_yrs,35691232,20.1,20.1,30601535,52.2,44.7,19.7,19.7,0,0,19.8,0,0,0
06/12/2021,Race_eth_NHAsian,9089501,7,5.1,8400222,47.9,44.2,7.1,5.4,0,0,7.1,0,0,0
06/12/2021,Race_eth_NHAIAN,1122729,0.9,0.6,958076,46.1,39.3,0.8,0.6,0,0,0.8,0,0,0
06/12/2021,Race_eth_NHMult_Oth,7927079,6.1,4.5,6776755,95,92.3,5.7,4.4,0,0,5.7,0,0,0
06/12/2021,Ages_12-17_yrs,8031994,4.5,4.5,5220074,31.7,20.6,3.4,3.4,0,0,3.4,0,0,0
06/12/2021,Ages_16-17_yrs,3442780,1.9,1.9,2705198,41,32.2,1.7,1.7,0,0,1.7,0,0,0
06/12/2021,Ages_40-49_yrs,25298188,14.2,14.2,22142796,62,54.3,14.3,14.3,0,0,14.3,0,0,0
06/12/2021,Ages_12-15_yrs,4589214,2.6,2.6,2514876,27.1,14.9,1.6,1.6,0,0,1.6,0,0,0
06/12/2021,Ages_<12yrs,157467,0.1,0.1,72045,0.3,0.1,0,0,0,0,0,0,0,0
06/12/2021,Race_eth_NHBlack,11521883,8.8,6.5,10022598,28,24.3,8.5,6.5,0,0,8.5,0,0,0
06/12/2021,US,177701221,,100,154964338,53.5,46.7,,100,0,,100,,0,0
06/12/2021,Ages_5-11_yrs,147272,0.1,0.1,68900,0.5,0.2,0,0,0,0,0,0,0,0
06/12/2021,Ages_18-24_yrs,14410964,8.1,8.1,11809653,47.1,38.6,7.6,7.6,0,0,7.6,0,0,0
06/12/2021,Ages_<5yrs,6510,0,0,2172,0,0,0,0,0,0,0,0,0,0
06/12/2021,Race_eth_unknown,47013297,36,26.5,36798907,,,31.1,23.7,0,0,31.1,0,0,0
06/12/2021,Ages_75+_yrs,19588221,11,11,17843012,85.5,77.9,11.5,11.5,0,0,11.5,0,0,0
06/12/2021,Age_known,177681422,99.9,99.9,154959741,,,99.9,99.9,0,0,99.9,0,0,0
06/11/2021,Age_unknown,19764,0,0,4576,,,0,0,0,0,0,0,0,0
06/11/2021,Race_eth_known,130474369,99.9,73.5,117639931,,,99.9,76.2,0,0,99.9,0,0,0
06/11/2021,Race_eth_NHMult_Oth,7914379,6.1,4.5,6744551,95,91.9,5.7,4.4,0,0,5.7,0,0,0
06/11/2021,Sex_Male,82578884,47,46.5,71645963,50.5,43.8,46.8,46.4,0,0,46.8,0,0,0
06/11/2021,Ages_40-49_yrs,25255851,14.2,14.2,22062514,61.9,54.1,14.3,14.3,0,0,14.3,0,0,0
06/11/2021,Ages_<12yrs,155245,0.1,0.1,65807,0.3,0.1,0,0,0,0,0,0,0,0
06/11/2021,Race_eth_unknown,46946513,36,26.5,36683088,,,31.2,23.8,0,0,31.2,0,0,0
06/11/2021,Age_known,177401129,99.9,99.9,154318468,,,99.9,99.9,0,0,99.9,0,0,0
06/11/2021,Ages_12-15_yrs,4537939,2.6,2.6,2316270,26.8,13.7,1.5,1.5,0,0,1.5,0,0,0
06/11/2021,Race_eth_NHNHOPI,366330,0.3,0.2,324427,39.4,34.9,0.3,0.2,0,0,0.3,0,0,0
06/11/2021,Race_eth_NHAsian,9071496,7,5.1,8348668,47.8,44,7.1,5.4,0,0,7.1,0,0,0
06/11/2021,Sex_unknown,1719195,1,1,1284141,,,0.8,0.8,0,0,0.8,0,0,0
06/11/2021,Ages_18-24_yrs,14373734,8.1,8.1,11740578,47,38.4,7.6,7.6,0,0,7.6,0,0,0
06/11/2021,Race_eth_NHAIAN,1121397,0.9,0.6,954472,46,39.2,0.8,0.6,0,0,0.8,0,0,0
06/11/2021,Ages_<5yrs,6501,0,0,2167,0,0,0,0,0,0,0,0,0,0
06/11/2021,Ages_5-11_yrs,145063,0.1,0.1,62668,0.5,0.2,0,0,0,0,0,0,0,0
06/11/2021,Sex_Female,93122814,53,52.5,81392940,55.3,48.3,53.2,52.7,0,0,53.2,0,0,0
